,SizeRank_x,unemployment_rate_x,MORTGAGE30US_x,Avg Income_x,Prediction,Actual,ZIP
41648,4321,3.9,3.85,76416.45988420183,266982.5823499876,234633.3333,54650
43330,3377,4.3,3.85,34878.57142857143,118304.42320323238,127516.6667,75042
29077,7335,5.8,4.17,52790.178571428565,194616.23784178094,254454.0833,33527
42724,6824,6.3,3.85,50862.760834670946,148530.71183824984,142000.0,65706
34379,2606,5.5,4.17,104815.21739130435,542309.7339695382,631877.8333,92612
29574,4756,5.3,4.17,48460.410557184754,141115.21264102112,124418.75,37148
31775,105,7.5,4.17,38403.44030066493,97312.78981143997,82529.16667,60617
5751,4200,6.6,4.45,77282.15178368553,203460.20853443138,188137.0833,70592
40365,7458,4.1,3.85,93913.04347826086,263366.813224976,248441.6667,41048
33746,4850,5.8,4.17,51154.02193784279,154677.09616271636,163358.25,85306
36460,10401,6.0,3.85,46195.65217391304,155855.72416499996,152562.5,12167
16288,3714,9.8,3.98,46080.42994810972,143072.119458904,150325.0,2861
36998,5536,4.2,3.85,178058.95439377087,685222.9644122826,681385.8333,19010
51925,5794,8.4,3.65,43679.57746478873,95216.9622300634,59537.5,43952
6748,5757,6.0,4.45,70523.67735357425,231374.41753431305,229639.5833,84075
8498,1850,10.1,3.66,64591.00473435034,192551.8014734871,185100.0,8012
43493,3619,4.1,3.85,68387.75510204081,184297.58593260316,176780.25,76020
8793,3024,7.8,3.66,63130.8758040574,252346.1708822682,301391.5417,11704
56478,3036,6.6,3.65,63267.875125881175,250759.0065271439,290045.8333,86406
43857,666,3.8,3.85,34113.887829072875,137264.09002013973,123691.6667,78228
2260,1408,9.1,4.45,74889.50574031154,230102.27665209098,197608.3333,28105
22468,2773,7.0,3.98,53532.130281690144,155668.81689098995,140841.625,65401
23235,6388,6.6,3.98,79444.44444444444,205801.10413894505,190248.125,77318
2136,3149,8.1,4.45,127452.41116751268,436748.33310908434,440883.3333,27517
9299,9764,6.4,3.66,78534.22619047617,234581.79317304332,215270.8333,19012
38665,2014,6.2,3.85,43269.230769230766,133576.79111763983,135133.2917,30294
21249,7629,9.0,3.98,74078.52564102564,174355.51676614,169593.75,48623
5788,4290,7.9,4.45,46485.76909350464,135286.102668868,129495.8333,71118
28205,1576,7.4,4.17,45034.48275862068,136007.35415663407,138370.0,29577
37146,1976,4.2,3.85,69789.80322003577,325136.7146383245,330331.375,20110
14633,6715,6.8,3.66,58422.93906810037,202789.2281219999,207856.0833,78611
48296,5587,3.9,3.65,132181.90854870775,544478.8628050784,551497.5,20871
15565,5801,11.6,3.66,71769.66292134831,324537.4125619981,366552.0833,92860
11893,891,5.8,3.66,62847.769028871386,168075.64071200378,162398.9583,40324
54119,685,3.5,3.65,73349.90059642147,253040.66804539843,208133.3333,63366
13222,3940,8.1,3.66,110824.02234636873,303933.0275618089,237567.5,60061
20368,4012,8.5,3.98,62087.56345177665,174264.53135703478,166804.1667,39056
48306,2963,3.5,3.65,93010.75268817203,422154.16605089913,430512.4583,20901
1691,3742,7.4,4.45,74475.27377020687,300026.6022981903,311577.875,21601
3161,1826,9.6,4.45,71527.38027094066,199739.77924820245,172261.0417,33611
3247,2458,10.1,4.45,56607.99050632912,181777.2205241175,192636.0,34120
16466,5757,8.0,3.98,60758.306538049306,184325.83196916204,177608.3333,6062
41396,1741,3.7,3.85,44710.43577981652,126595.12942649936,104020.8333,50315
36476,5284,4.3,3.85,47076.51588065449,123363.04861850767,115250.0,12304
8241,4981,9.1,3.66,124274.70534904805,490900.5073761981,433983.3333,6437
6448,5228,6.8,4.45,48537.828409462556,131146.04277108572,118778.625,78621
41269,1396,5.3,3.85,62194.95661605206,155189.77756913553,134700.0,49201
25914,8120,5.0,4.17,69461.743772242,257317.16854200815,253320.8333,7885
50475,3077,5.1,3.65,76919.40412528647,407245.94994500873,509140.8333,33138
19691,5059,7.1,3.98,95094.3396226415,340001.9023736442,366391.6667,33486
35715,4420,6.2,3.85,35427.867383512545,98567.26744694251,92187.5,6704
50996,4034,5.5,3.65,60639.04494382023,158034.64610563449,145362.5,35640
38149,9780,5.9,3.85,57935.68464730291,172385.79086768575,165098.2083,28391
9705,796,5.8,3.66,96712.84080914687,295701.59470689,312769.0833,22554
42575,4197,5.8,3.85,51735.092864125116,136444.38306605475,126966.6667,63801
8838,7034,7.8,3.66,103012.58992805755,447425.13543172,452164.5833,11788
31552,8792,6.6,4.17,92660.78838174274,287620.39463637467,247966.625,60081
35180,4621,5.8,4.17,79121.12932604736,245335.30955446808,226066.6667,99709
19632,3216,7.4,3.98,44859.3664664118,138475.03559325892,146345.8333,33183
48076,5178,4.9,3.65,101216.81415929203,306297.56071181496,298479.1667,19064
38275,9502,6.1,3.85,52760.736196319034,208305.28813838496,204712.5,28751
25536,10422,4.6,4.17,68589.74358974361,290473.7836507997,289375.0,5262
29267,3799,7.3,4.17,53822.93762575453,144779.55122969835,151141.6667,34476
7423,7573,12.2,4.45,64088.50226928896,218020.92335880038,203255.8333,94571
5802,4767,8.8,4.45,63773.94400785856,191771.2031917182,185495.8333,71909
52419,2327,4.1,3.65,58473.98030942335,167978.47508723126,145368.75,47715
5491,3641,8.5,4.45,53676.76484712662,156846.58538982694,130637.2917,64012
42525,2342,6.1,3.85,66100.26917900403,176793.6059441946,153733.3333,63109
30853,6809,6.4,4.17,60878.37837837838,172526.24553385616,133846.875,49286
23753,3876,5.2,3.98,61301.23743232793,202989.96611541254,210245.375,83713
2135,1469,6.5,4.45,106191.48794900737,338633.69026739476,344255.4167,27516
4593,5234,11.0,4.45,47173.67723273471,154868.2931879158,158416.6667,49431
41494,1199,5.7,3.85,84158.33333333331,256818.06829014077,235725.0,53202
49401,2579,5.4,3.65,46836.14564831262,171377.25549785193,174945.8333,28734
46048,2066,6.7,3.85,99333.55006501947,310564.59647137055,313039.5,99352
23738,3444,7.8,3.98,115777.93167128347,411730.40675396926,374299.625,83616
9473,8399,6.2,3.66,98221.64948453607,343552.61318327923,359440.9583,20636
19184,5067,9.0,3.98,46242.97752808988,168474.39752579454,181213.1667,30540
13490,2722,10.5,3.66,69138.51351351352,121984.77154058754,106687.5,61107
31751,8051,6.8,4.17,114948.006932409,375590.21622382407,278781.1667,60554
16454,118,8.0,3.98,59766.40159045727,196122.18939818663,176270.8333,6010
2310,4787,18.0,4.45,40521.71728450201,124633.11469259625,126695.8333,28352
41644,8141,4.5,3.85,51014.851485148516,145249.84316566362,134370.8333,54615
54974,700,4.0,3.65,78498.08061420347,255714.880249798,247270.8333,75007
4065,6127,9.5,4.45,54066.869300911836,163742.8432947122,147474.375,44089
33002,474,5.0,4.17,97005.014858841,272255.901847649,225433.875,77346
2641,7091,11.5,4.45,45255.52131484335,122594.80920122309,117866.6667,30103
32873,3964,5.0,4.17,63551.9801980198,170954.64677203147,156243.25,76123
14824,4560,8.9,3.66,74273.39901477832,247203.05260072087,254459.5833,80831
26397,3219,5.4,4.17,65666.44562334218,190857.19631913747,168237.4583,12303
40416,4437,5.9,3.85,59606.98689956332,184241.79641863334,181816.6667,42503
31973,4607,7.6,4.17,64498.43260188088,200854.04884277692,178437.4167,63104
5891,1598,6.5,4.45,89127.31112803823,236764.09656481835,209450.0,72758
12470,5101,9.5,3.66,49938.057482656106,134335.47862908736,127425.0,47240
32970,2308,5.0,4.17,36946.0049937578,137073.85560616778,135000.0,77074
32136,8634,8.0,4.17,46114.86486486488,127516.70089865084,120813.3333,65559
23861,7297,8.1,3.98,40524.1935483871,103947.53099330618,95166.66667,85128
31819,4775,6.2,4.17,59808.61244019138,140620.77368685525,108970.8333,61021
41479,5201,5.1,3.85,48134.847080630214,132338.95882925685,116925.0,53143
30038,326,7.5,4.17,37382.76016078606,123560.75814039209,124862.5,42101
47152,4561,5.2,3.65,100016.66666666669,491605.6955703823,578379.125,10309
14026,8823,6.4,3.66,46004.39882697947,127852.18130954682,117495.8333,72176
12678,5415,7.4,3.66,81237.11340206186,181623.22274402733,166418.5417,49316
19980,1625,4.6,3.98,80850.43988269794,199629.92096812886,177633.3333,35216
6342,8408,11.5,4.45,62221.75682144568,164253.42143502476,152270.8333,77611
8264,2384,9.1,3.66,38538.46153846154,134130.91727430263,146824.9167,6513
54025,838,4.9,3.65,71730.86359175663,168896.97392608816,130762.5,62704
52889,2082,2.6,3.65,67119.18194640339,242315.55498060124,200304.1667,52240
10031,319,9.7,3.66,64838.05233805234,171768.1122848192,171249.9583,27284
47603,10020,4.9,3.65,51437.5,151405.56256783372,126013.5455,13849
47800,7034,5.1,3.65,70758.35475578406,224312.2622991528,225612.5,16002
16084,10395,8.6,3.66,51321.13821138212,195048.4988611791,176033.3333,99556
41759,3179,3.5,3.85,98854.0870893812,330704.7552356003,300062.5,55116
9496,9161,6.0,3.66,107500.0,423195.4890716714,430958.3333,20736
8166,4681,8.5,3.66,76248.90446976338,211050.07458180125,198016.6667,6002
25717,4295,6.2,4.17,221785.99683544305,1405226.1251296077,1634416.667,6880
20849,621,6.4,3.98,110607.58982640292,329100.540864826,293900.0,45040
56832,2527,5.8,3.65,84551.76093916755,500259.0324979541,515916.5833,91701
3537,2602,9.4,4.45,39111.760860090086,127383.22568253164,119108.3333,37160
20441,10043,6.4,3.98,109474.88584474886,346812.2974877527,332522.7727,40023
27193,2827,6.1,4.17,43691.92280200143,128069.28147432786,121016.6667,21239
42197,5337,7.0,3.85,75933.55965082445,208393.8689909458,197724.1667,60450
13763,8841,5.9,3.66,49595.6873315364,126264.84246225595,119275.0,65781
20286,4454,6.3,3.98,113701.71673819744,342709.3044685988,344933.3333,37934
668,3143,8.7,4.45,106196.78164237263,309173.15125660034,309825.0,8043
55414,556,5.3,3.65,54955.039340576994,220743.42224912,160707.5,77373
40803,729,3.4,3.85,141211.29326047358,446980.38186986354,402776.0417,46032
19554,5957,8.3,3.98,77564.10256410256,241110.96841385303,217332.5,32934
46025,5439,5.9,3.85,54145.48919949174,182833.8654347971,201471.375,99004
55380,8350,5.3,3.65,177345.47461368653,562381.181244802,428732.7917,77094
45131,8455,6.4,3.85,61604.85933503836,277422.71607363975,336350.2083,92320
18782,8287,9.5,3.98,42313.019390581714,168344.1212939,173991.6667,28777
32874,2373,5.0,4.17,63674.168297455966,184888.515229392,176162.7083,76131
56552,2326,6.4,3.65,62822.74947662247,189603.48646907092,165395.8333,88220
33701,453,5.8,4.17,39240.50632911392,168883.76342167132,160679.1667,85204
14051,3007,8.2,3.66,47289.42652329749,137132.6670881232,138928.75,72601
53235,9155,4.3,3.65,76925.58746736293,249148.7522928489,222795.0,55045
37367,9929,4.5,3.85,80789.47368421053,294456.1662791971,304854.5,21776
6443,6270,6.4,4.45,34672.769893563105,108199.48181980345,110412.0833,78617
3930,2781,9.0,4.45,44837.08916368369,131191.40483155384,128445.8333,42141
9060,3176,7.9,3.66,43425.48887390425,103412.76640554385,90362.5,14616
55735,60,3.2,3.65,95284.26204819276,507961.3907419992,561200.0,78704
6825,6167,8.6,4.45,172726.56412388277,789273.2065589972,725146.9583,85262
33280,1318,5.7,4.17,46943.00518134715,169732.47480058673,157749.9167,78840
39360,5016,5.1,3.85,66605.60344827586,229383.52397285795,236103.2917,33569
12336,6289,10.0,3.66,56047.38154613466,123592.67441928745,91304.16667,46011
51662,3888,6.2,3.65,51182.59224219489,145795.8351100085,137808.3333,40403
14029,2999,6.9,3.66,27310.38291605302,71150.4266417796,65504.16667000001,72209
54201,3445,3.9,3.65,76970.72072072072,232272.9887062167,216749.0417,64151
14649,717,5.5,3.66,50158.71000507872,147329.83180873716,146137.125,78640
15214,483,11.3,3.66,71298.03675856307,215781.8310975988,159464.5833,89074
18714,3596,8.3,3.98,46246.84608915057,139903.06883240273,134391.6667,28602
31237,8593,5.7,4.17,51986.552567237166,138122.4326022225,87795.83333,54929
32638,5022,5.1,4.17,30760.626398210286,51896.11001467956,50082.91667,74115
55932,2018,3.1,3.65,48782.80386740332,198972.38011887093,200898.875,80247
18511,6800,9.2,3.98,56545.85798816568,187602.44353974104,195268.7083,27592
47113,7322,4.4,3.65,66540.23746701848,240656.12850323613,254654.1667,8882
869,4147,7.1,4.45,122021.53718903099,462987.0369599852,491566.6667,10956
32500,6728,8.3,4.17,56286.266924564814,200109.77593463115,192603.9167,72543
20518,7542,8.2,3.98,43893.52818371607,113711.73462006285,110141.6667,40484
36743,1263,5.0,3.85,108372.81795511224,336558.5607516596,288476.25,15317
38519,1552,6.0,3.85,50727.75966464834,168386.5894718801,167716.25,30039
20429,7787,8.9,3.98,41332.30452674897,103867.06339933464,101816.6667,39581
1520,5461,7.7,4.45,49799.6130458817,178469.496154933,207635.25,19963
6350,3805,6.0,4.45,61366.92033522782,159086.8160885438,145261.4583,77802
21178,127,11.5,3.98,39657.152230971136,76065.33402560042,50643.33333,48180
18938,7987,7.6,3.98,52530.12048192771,166151.85546234733,165614.4167,29829
55604,666,3.7,3.65,34446.82508765096,145002.1526219,133808.25,78228
15477,4176,9.1,3.66,46303.4717916925,190432.994266599,217479.1667,92139
8920,5427,8.3,3.66,56371.98622273249,198589.7626489214,221662.3333,12477
37607,4807,4.5,3.85,33348.968105065665,145900.6234705799,156312.5,23324
34270,2813,6.4,4.17,27710.336538461543,237624.2416066819,294039.4167,92113
16366,8063,6.1,3.98,38948.36272040302,97900.68408149172,80515.125,3570
19009,2895,6.9,3.98,69033.18442884492,231077.61656610537,176692.1429,30078
28039,8532,6.6,4.17,47979.04191616767,190897.9981249557,208279.1667,28694
34743,4519,7.3,4.17,71829.26829268293,278448.42087485985,305242.4167,95829
42195,7604,6.2,3.85,78728.38616714698,218765.6845120793,199819.7917,60447
9972,6667,6.7,3.66,54933.17610062894,151430.05133078838,143261.6667,25427
48920,3889,6.6,3.65,62472.61774370207,154342.76176913883,134479.1667,25701
1246,440,7.3,4.45,56725.814494680846,164665.1380393346,157805.8333,15301
31529,2093,6.4,4.17,155056.87438180018,553312.9126381667,503465.75,60047
25461,9249,4.5,4.17,86421.13095238095,263890.8569857098,245490.8333,3458
427,6277,9.7,4.45,83777.60355416176,274045.84109259595,258325.0,6518
5796,2237,8.4,4.45,51582.004160887656,165457.6132490271,164429.1667,71360
17218,4472,6.1,3.98,62600.704934541776,206404.0256935367,195595.6667,12208
11995,2207,6.9,3.66,62052.9197080292,197802.1179908051,193870.8333,42104
19277,1287,10.1,3.98,46794.8717948718,170210.99138319198,169150.0,31061
3041,7005,10.9,4.45,91220.49510650546,299918.49313200504,306479.1667,32951
47276,5081,4.5,3.65,37515.916808149406,413678.3936526055,501458.3333,11419
46212,1823,3.5,3.65,49510.04409603136,356335.23313936667,444550.0,2128
