,SizeRank,unemployment_rate,MORTGAGE30US,Avg Income,Prediction,Actual
10062,2970,9.5,3.66,68329.51070336392,225458.13492879996,204355.8333
27450,2450,5.3,4.17,62943.20913461537,261708.08938374775,269095.8333
48922,6242,4.8,3.65,44025.285481239815,107609.26662058914,89566.66667
44395,3943,3.4,3.85,37091.16925592805,182746.69735041994,194775.0
5607,8912,7.3,4.45,63438.39798850575,224966.32005249977,210247.9167
7253,766,13.2,4.45,63959.792564655174,446215.68040459993,469937.5
7677,1103,7.9,4.45,49135.454963235294,240701.38517025954,257516.625
15425,199,9.1,3.66,40620.03705664373,238708.81726420936,247358.3333
6343,6238,11.4,4.45,50696.39278557113,124715.58094116024,94529.16667
44790,3350,6.2,3.85,43889.74556669237,188279.95826764978,226895.8333
50793,6062,4.5,3.65,36186.708860759485,141753.94448569932,153795.8333
23148,6183,5.4,3.98,71549.89384288747,225898.12789470988,196977.3333
7195,3078,10.3,4.45,63089.06537148858,389256.16830106743,450429.1667
22914,222,5.1,3.98,58357.6110706482,185650.7006440527,162416.6667
27787,4687,6.5,4.17,43459.623893805314,160878.22200835022,146062.5
56626,8787,7.4,3.65,39820.185614849186,175157.51896851714,164966.6667
27017,2186,4.3,4.17,81926.87246963562,457104.7161977787,448824.9583
23713,5577,4.5,3.98,64000.0,291850.9271575694,301677.0
29663,8917,7.1,4.17,40007.267441860466,174195.3650957243,195912.5
51786,10271,5.5,3.65,41596.638655462186,149176.78005726522,140716.6667
19529,1731,6.8,3.98,24521.248688352567,74442.00904942055,67516.11111
20500,4563,5.3,3.98,57060.185185185175,206480.89862141875,191353.0833
19968,8272,6.3,3.98,59296.33867276888,223335.5691313066,222602.5
29540,39,6.7,4.17,37746.344564526386,145261.68502502004,140062.4167
8158,6218,4.7,3.66,47735.84905660377,170000.8637400188,169425.0
45984,7567,9.1,3.85,55195.38188277087,229822.2917298699,234114.5833
46471,8507,3.3,3.65,47639.22518159806,147139.0299506333,141712.5
49745,5511,5.5,3.65,39769.230769230766,142147.66802673548,152554.1667
20277,1116,8.5,3.98,42678.462477120185,135790.85877598077,130066.6667
19962,7965,6.1,3.98,41849.07834101383,142156.5194325094,142508.3333
29613,6148,7.6,4.17,40966.07669616518,150977.45231570443,150216.6667
15886,8801,11.3,3.66,48061.056105610565,204224.07103157346,203176.9583
695,9423,10.8,4.45,54449.45589919816,195455.60383240003,171895.75
34725,9407,7.3,4.17,92556.63430420712,447525.91819239984,438887.5
47707,6994,5.2,3.65,76234.77672530446,299442.48103922926,297562.0833
43938,2328,3.4,3.85,81303.64806866953,377010.10958804033,353857.2917
5731,3460,9.6,4.45,42262.02039825158,142842.11014158695,154307.0833
38042,1586,7.2,3.85,45306.00118835413,153422.6661924934,152108.3333
26245,8026,6.4,4.17,39707.47562296858,279005.6329038113,356999.1667
302,8507,5.6,4.45,43470.510031423735,153474.16395362266,151400.0
22756,4004,5.8,3.98,62768.69158878505,223259.55401795873,203787.5
24201,1981,9.8,3.98,30432.351844949684,224920.5887378399,265325.0
50157,9664,6.7,3.65,39392.20183486238,87992.1472044509,75112.5
5681,2889,4.6,4.45,43047.56672914109,117432.03437877893,108295.8333
8631,4297,10.6,3.66,63973.53648757018,266242.2853648996,255254.0833
49697,225,6.0,3.65,55093.8226502823,229031.8195811768,223069.7917
1502,1524,7.3,4.45,60911.926651848866,223716.69621731626,222740.5417
51475,4469,7.3,3.65,37841.90371991247,107576.43246700671,94350.0
52147,8677,4.8,3.65,56854.838709677424,146252.5634137687,142945.8333
30246,2325,5.9,4.17,43571.20152574698,107641.42115945542,102183.2917
16997,643,6.3,3.98,37235.30341340076,341682.56051365926,370166.6667
19085,4035,11.3,3.98,46914.17550626809,122564.63767490564,110254.1667
23460,7567,5.5,3.98,80984.34004474273,356061.39819465624,380480.2917
18987,51,6.9,3.98,54089.256865912765,180676.58085463181,171549.75
20673,2146,6.4,3.98,78721.70632617528,289919.5808626264,217725.0
10823,8253,8.5,3.66,40883.97790055248,153857.33078088702,160515.0
45615,1910,7.2,3.85,54974.13793103449,291675.33260459744,324783.3333
33369,2214,4.5,4.17,69771.50537634407,294860.0475267139,291310.4167
32688,960,4.5,4.17,89300.41152263375,445832.0106293644,438516.0417
18969,1766,7.8,3.98,66190.28448738594,272471.9848713778,229056.25
39661,6695,5.8,3.85,65334.3023255814,220165.55548567255,203636.8333
6058,6292,6.7,4.45,90959.71702525724,404311.1053963978,297139.5833
51959,291,4.5,3.65,56604.34782608696,228537.6110890325,174062.4583
16340,7247,4.6,3.98,65226.628895184134,246055.05844281774,249954.1667
30179,6305,5.0,4.17,84358.28877005348,348424.44251482445,333612.5
24542,6348,6.6,3.98,89762.26993865031,639652.8786456026,779690.6667
42868,4249,3.3,3.85,62071.31722525331,205486.23918273963,168204.2083
48368,3429,4.7,3.65,79357.89049919485,346819.01536177297,297937.5
13224,1521,9.6,3.66,79870.37037037036,333014.10407235805,286670.8333
22419,3445,5.7,3.98,61897.35614307933,198590.0582046436,175202.0833
1660,3429,10.6,4.45,72276.40151210489,273165.95515229757,262982.0833
11424,1625,7.4,3.66,60107.655502392336,192916.44735324147,169495.8333
22202,5888,10.1,3.98,67313.66459627329,196369.3832398217,162879.1667
56642,8106,5.0,3.65,74513.31967213115,386161.5557001366,424341.5833
53436,8118,2.6,3.65,70123.02284710018,278584.076123114,254450.0
47268,4719,4.5,3.65,45338.433609958505,382882.9696634073,443333.1667
23959,8295,9.2,3.98,59262.820512820515,219485.69176640123,211947.2222
39023,2322,5.8,3.85,69791.66666666669,250666.2598190519,221067.875
23580,3718,5.3,3.98,84224.45255474452,398997.9201587867,393229.4583
24297,1003,9.8,3.98,43739.34356351236,369745.98105782975,420540.0
45563,4153,8.9,3.85,57733.05084745763,289127.7714117154,309527.6667
29980,8208,4.8,4.17,92089.84375,374854.0437579978,344618.3333
7001,5356,13.2,4.45,54991.91229331416,181256.9675075198,156932.25
39108,1609,4.9,3.85,44369.009584664534,144949.0981703602,131281.1667
14249,561,6.2,3.66,62064.479638009056,180994.13352860106,173908.2917
36381,4838,4.7,3.85,63148.021828103694,275914.38018846535,276843.5833
4186,4267,15.2,4.45,38074.38697712755,105223.8976161305,103304.1667
53007,4456,4.4,3.65,52079.75986277873,148331.57155218182,129158.3333
2984,2544,8.6,4.45,54135.68773234201,171248.58722828567,169215.2917
37075,1280,3.8,3.85,79098.36065573769,296429.1230430956,288412.5
8286,9025,9.1,3.66,53101.73697270472,186915.3651183518,179566.6667
14978,5335,5.8,3.66,49847.40590030519,156804.74223620538,141452.0833
22861,4929,4.1,3.98,63159.82404692082,214959.68522825243,170588.875
47956,1160,5.3,3.65,66244.39461883408,265773.20656854723,225194.7917
34346,1428,8.2,4.17,46828.11120917917,248852.78715096985,293214.4583
25748,4120,8.0,4.17,104211.56609195402,692844.1692402204,631408.3333
45197,2606,4.5,3.85,77144.97041420119,571293.2251543103,676660.5
36368,7517,4.7,3.85,67614.32009626956,291001.5251441331,322006.5833
31993,2140,5.8,4.17,65873.89380530974,201474.57670079023,168175.0
27620,7692,6.9,4.17,53575.58139534884,207715.13854884228,226331.25
7898,2734,7.1,3.66,95600.69008782935,563197.652826,524425.0
12531,4965,9.8,3.66,46882.81901584654,115475.9678073411,78814.08333
24187,3070,9.8,3.98,85204.60797799175,743252.8111497946,906837.5714
19640,6691,6.8,3.98,65888.55421686747,395182.4258807397,497743.7083
14082,7024,7.8,3.66,51812.816188870136,157444.5395696264,143454.1667
45483,1668,4.1,3.85,77383.69415016122,578560.212361966,692622.8333
11987,5224,8.1,3.66,49759.32611311672,149040.07631422186,144133.3333
6950,6403,9.9,4.45,45928.237129485184,149871.13146262374,154487.5
42457,5651,5.0,3.85,65810.01076426265,262646.5745876239,222012.4583
56375,3549,18.9,3.65,23864.802462801435,117495.0975355202,124131.2083
44797,2446,7.4,3.85,78296.4135021097,369327.49596647004,345138.125
35121,2875,7.0,4.17,52511.8403247632,212026.17613646228,218100.0
4,4652,9.3,4.45,38510.47534341338,137578.42086254482,149812.5
1957,2905,5.7,4.45,38653.77665341525,124855.8201403266,122416.6667
36756,10515,5.4,3.85,62295.081967213126,297285.4545668022,273116.6667
6131,4046,7.6,4.45,59519.33501987713,204745.21058058357,160067.9167
33198,143,8.8,4.17,31622.758873033297,127276.77297188005,123974.5
1808,1699,6.0,4.45,49786.11984961252,222332.61829067135,228414.5833
55603,1480,3.7,3.65,31450.8156203658,114093.8246362865,104480.5417
29005,240,6.7,4.17,51562.96516820481,222498.34674540674,223975.0
6204,9121,6.8,4.45,45326.03464870068,144485.6338840145,129779.1667
38622,7580,7.7,3.85,40631.31313131313,115431.54765248606,111825.0
14280,1265,7.1,3.66,75670.25981205086,275321.31778540195,257958.3333
54494,6653,5.3,3.65,65715.84302325582,350192.44726532913,373152.2917
32988,3723,4.4,4.17,36493.35418295543,186949.22264804385,195374.5
36149,1445,5.2,3.85,68061.74765938475,274396.15431380103,265333.2917
51992,4585,5.6,3.65,35024.207746478874,73782.72446614482,52641.66667
14870,7992,9.7,3.66,59645.23281596452,234604.4904738989,242625.0
31606,3202,6.6,4.17,74768.86094674558,269209.5646164875,222902.875
54692,2581,3.8,3.65,46228.20318423048,163350.76500208775,142733.3333
17287,2123,6.8,3.98,64644.607843137244,224303.79097254586,187996.625
25142,7557,11.9,3.98,50770.377733598405,201683.6275224825,198312.5
21588,5612,6.7,3.98,48342.54143646409,127619.30610569219,96200.0
41485,8904,5.1,3.85,58209.45945945946,235019.20567875943,234395.8333
14785,4678,9.4,3.66,48520.31802120142,171910.16280333817,158295.8333
40205,6022,7.0,3.85,54624.54212454213,193134.2111495998,196862.3333
22730,2567,7.8,3.98,47742.759795570695,169654.45863102016,160325.0
34538,119,11.6,4.17,44806.985294117636,233515.95916156107,239260.4167
38894,4468,5.8,3.85,41656.01023017903,258069.4441851731,306229.1667
44620,9161,9.7,3.85,59042.553191489365,269589.84736116824,283800.8333
51920,5050,7.1,3.65,44598.76543209877,123303.51390893965,105862.4583
36666,3176,5.1,3.85,44434.184016118204,125062.20078235703,89301.66667
15438,1986,9.1,3.66,62240.66390041494,303056.26912284165,331058.3333
49140,10382,5.7,3.65,64663.461538461524,344867.5921836017,334866.6667
54882,7135,4.9,3.65,44076.492537313425,100520.1377279618,82197.91667
45578,3197,5.7,3.85,74456.14035087719,405542.16020827275,444829.5833
43936,3861,4.2,3.85,59021.54398563733,363846.45245272625,378654.5
15020,2936,7.3,3.66,44960.23513139696,145102.29778516208,137970.8333
52793,9991,10.1,3.65,39403.97350993378,110833.57860428032,89391.66667
5663,5086,8.0,4.45,29126.60445262373,69467.26002547993,54587.5
51110,6717,6.6,3.65,45500.88652482269,148540.53059747184,136683.3333
54682,3912,3.6,3.65,51451.395139513945,150217.7026167006,141666.5833
57663,4529,3.9,3.65,58032.7868852459,293573.2771744017,323051.25
12358,7302,9.2,3.66,40158.73015873016,93755.38494432112,78958.33333
15743,8858,8.3,3.66,56271.04377104377,304782.45947131224,372033.3333
48977,2328,4.9,3.65,72625.17146776406,295684.3774667503,271250.0
56776,4894,5.3,3.65,90223.46368715084,765317.4870584003,872210.875
1198,2228,7.8,4.45,48554.40116314291,141196.11350379384,114950.0
26746,5474,5.0,4.17,56843.57541899441,243733.02805557364,249550.3333
27487,1186,5.0,4.17,51393.66404715128,184941.83684251265,186398.5833
45656,6247,4.0,3.85,51897.45075318656,394230.30860037025,505245.7917
34695,9800,8.9,4.17,64062.5,262342.7685216314,251827.2727
9482,7876,6.3,3.66,63452.60223048327,301689.44440246455,336422.0833
36246,9187,4.7,3.85,81748.29157175399,312573.20442146016,293487.5
24367,1491,7.8,3.98,94116.8963757019,632897.4979901974,694358.3333
55148,8759,4.5,3.65,40625.0,165242.44234818054,178213.6364
531,2782,10.8,4.45,49854.306065184544,243208.1203363874,236779.1667
30412,3048,6.9,4.17,53370.35123966941,172888.9080453699,165433.3333
36696,6994,5.0,3.85,74706.08575380358,272000.1718894957,275325.0
9914,10454,9.1,3.66,37842.465753424665,195801.46705192124,195704.1667
47126,3632,4.6,3.65,111940.9282700422,970964.5667942023,780291.6667
56347,7182,4.6,3.65,110940.59405940594,839432.9259484024,803791.6667
22602,7608,4.1,3.98,79434.74264705883,246276.57923620794,236583.2083
10627,2559,9.9,3.66,45082.43865030675,131748.08964516653,121408.3333
24488,6449,6.6,3.98,107598.78419452887,1796040.0715484638,2140710.571
11030,3394,9.4,3.66,37538.187372708766,139945.55557483042,99020.625
11023,1707,8.2,3.66,29777.216352779054,95817.50122472005,94679.16667
17836,9684,5.9,3.98,75197.78481012657,327326.2865594208,325816.0
1156,860,9.1,4.45,50914.714980114884,152234.23731851796,126075.0
40958,6244,4.8,3.85,46086.67529107374,110939.27289796338,82266.66667
14209,802,5.9,3.66,84811.94220144497,280098.34693460143,249654.1667
36750,6369,6.8,3.85,49087.46556473829,151817.84733145274,138725.0
45952,4047,6.5,3.85,45106.67903525046,160531.47419980768,175864.5833
26875,7788,5.2,4.17,59130.78149920255,232627.53764105926,239001.25
12932,4603,8.7,3.66,46075.72718154464,139783.36502706038,120866.6667
3556,3736,5.9,4.45,88351.86589166877,445228.18261071894,453916.6667
22426,6246,7.6,3.98,86728.79177377892,244796.16251916316,200100.0
51777,994,4.8,3.65,48414.85507246377,147075.78623887684,136941.6667
30430,4773,4.6,4.17,51588.397790055256,134717.26403904156,118599.9583
20790,7486,7.7,3.98,50927.94759825328,146532.7334228324,136066.6667
1310,429,6.7,4.45,50570.3638921632,175157.28459120364,173422.9167
41123,944,4.7,3.85,71270.91078066915,288579.6995115104,262312.5
8928,4957,7.2,3.66,79377.59336099584,393497.56397072197,387466.625
4783,9268,12.0,4.45,56515.214963707425,216026.19872283924,189120.8333
12244,2419,6.5,3.66,60806.00247524753,198926.14734683122,179439.7917
35391,6056,6.1,3.85,67202.38095238095,398239.61031977314,464693.75
20786,4915,7.6,3.98,92598.55189058726,340536.9868338,312405.875
56339,768,4.6,3.65,85248.58264282599,458699.600770602,456104.1667
43119,817,3.5,3.85,53618.638466622615,236529.18351505438,257633.6667
55104,7521,3.8,3.65,47271.309771309774,149592.42790335405,139000.0
22788,8718,7.8,3.98,55020.49180327869,178472.22190737427,142431.25
27248,4621,4.1,4.17,91932.05944798305,545922.8747774,544663.625
25575,5757,6.8,4.17,58865.34334763949,185678.08990002036,173666.6667
39921,986,4.4,3.85,69642.85714285714,282545.4585470789,278742.8333
17090,9146,5.9,3.98,85174.41860465116,412420.70097898773,404791.6667
14883,8575,6.0,3.66,53661.08786610879,156290.81623529192,141587.5
16311,8559,9.8,3.98,61397.05882352941,220880.53015945977,223316.6667
51336,6182,5.1,3.65,37249.283667621785,111471.54387387798,102875.0
11605,986,6.2,3.66,64565.161621344276,206359.4379713235,197595.8333
14757,4456,7.7,3.66,40056.2851782364,150299.8945668281,169382.8333
10712,4044,8.4,3.66,45798.42931937173,166554.3485596612,170720.8333
18610,862,6.6,3.98,87239.32472691163,386569.57523723016,353817.7083
9489,5138,7.3,3.66,71318.26320501343,228405.073103311,204416.5833
35438,9270,3.1,3.85,64024.39024390244,274291.3093574383,264730.25
54755,3007,3.7,3.65,45313.87181738368,137270.850634748,130458.3333
1642,8289,6.3,4.45,66409.46502057613,268732.71974803694,277425.0
55044,1364,4.0,3.65,53266.60800703915,193891.01381821002,186407.9167
34993,8081,4.7,4.17,103889.78930307944,702271.3852475998,709917.5
45402,207,4.7,3.85,86883.77535101405,623655.7014690429,710065.6667
28640,1958,8.0,4.17,64340.64136125655,208561.47130086855,174008.2917
57323,3621,4.3,3.65,58396.9465648855,468603.94428993127,573015.8333
54337,3142,4.3,3.65,45645.161290322576,156029.09887867648,158595.8333
21812,8948,8.2,3.98,55320.51282051282,187156.87633858286,171091.6667
24805,6783,6.7,3.98,34522.58726899384,166899.188548283,190641.6667
10295,9757,9.9,3.66,38519.31330472103,150860.29138265975,153456.25
26545,1150,6.1,4.17,56061.484918793496,172231.6842745612,139266.6667
28197,2870,9.1,4.17,47415.91468416735,142355.18959312534,127513.9167
31421,3315,3.0,4.17,39771.95945945946,120599.61710272486,105239.5833
10196,1910,10.1,3.66,42775.22935779816,132359.67112385455,130320.4167
36479,3720,4.7,3.85,56254.5587162655,171210.53665808172,152600.0
41469,3418,5.6,3.85,60332.871012482676,218932.4178595578,202477.0833
6305,3385,7.8,4.45,36248.98360211411,105898.27863107063,93416.58333
10331,7945,9.8,3.66,37066.24605678234,185978.14402953343,190033.3333
43063,1513,4.2,3.85,41241.496598639445,123215.05122845409,109354.1667
15920,5689,6.3,3.66,114827.77179763188,805404.9401811996,675818.75
39051,4907,5.5,3.85,55444.07894736842,253499.4035346346,288034.5833
45556,5907,6.5,3.85,61131.0133060389,322094.4547516825,365252.0833
57892,8334,8.3,3.65,52117.94019933555,195846.10827490786,181503.6667
53572,5712,5.2,3.65,115220.66198595785,1258791.0513655958,1070333.333
12877,6640,7.2,3.66,46585.90308370044,135964.51583714163,116000.0
14331,152,6.6,3.66,61906.93430656935,158265.71172017689,151240.6667
50980,4385,4.3,3.65,85323.88663967613,417907.67984659155,402058.3333
25216,8043,6.1,4.17,72689.46395563771,306462.34505829675,299779.1667
28412,4035,7.5,4.17,47970.701248799225,126994.73990061847,118683.3333
14042,3575,6.9,3.66,57986.4472410455,192450.75594648405,176095.8333
27605,1013,6.4,4.17,47868.92118501957,168090.4212773635,148245.8333
1756,3783,4.8,4.45,79659.96475488626,367762.8629014128,367504.0
31320,816,3.6,4.17,58483.640939597324,235916.6487283709,222920.8333
41319,3709,3.8,3.85,43727.75800711744,137169.90260796875,122491.6667
51079,7765,5.6,3.65,38053.61305361305,88077.12420858044,84962.45833
13515,7958,7.5,3.66,76371.9512195122,224885.89676464885,194738.5417
27216,2647,6.5,4.17,60409.80908492429,203243.4568475535,205899.5833
50861,2924,4.3,3.65,55246.65551839465,220435.5728596258,219987.5
25613,6634,7.3,4.17,58317.430025445276,196878.37176862796,180516.6667
56123,5639,3.5,3.65,50829.45285215367,186005.33865999835,179441.6667
54478,4205,3.3,3.65,54757.38396624473,196499.77614824343,197866.6667
55461,3193,5.0,3.65,42091.97598253275,138483.83766923443,130204.1667
44962,2492,5.6,3.85,88245.54069119287,758717.024166246,852244.2917
146,8689,9.1,4.45,50998.761226385875,242052.09304363464,289445.8333
22639,623,6.3,3.98,50738.464855541184,172859.84540385133,166912.5
18922,4450,7.7,3.98,43866.00928074246,161602.75038119804,165352.0833
25128,5965,8.5,3.98,66877.20329024676,300650.2489299139,297645.0
46043,4921,6.6,3.85,65104.726100966705,278592.76583142235,266685.9583
28290,8573,6.5,4.17,55506.329113924054,222417.68135960112,221216.6667
5281,2174,10.6,4.45,96610.06164809683,492372.21897659753,405508.3333
55296,9002,4.7,3.65,57022.84946236559,194238.90327608038,186240.9091
39354,4703,5.1,3.85,76172.24880382775,300044.7464426413,289412.75
31975,4417,7.6,4.17,38303.57142857143,135214.37856459088,156104.1667
39976,3226,5.6,3.85,53366.55817737999,193721.19579024805,193254.1667
39532,2596,6.0,3.85,42802.68022181147,172287.13475262272,178266.6667
42771,5294,3.4,3.85,51582.59149357073,165684.25608508114,155702.0833
53274,6001,3.3,3.65,85604.07949790795,564642.9579284005,589300.0
17165,10068,6.6,3.98,75743.24324324324,602033.6217249971,696808.3333
36793,6475,6.3,3.85,60856.11979166666,169109.75646886617,121704.1667
